,maven-javanet-plugin,maven-javanet-plugin,1.7,2006-05-11 23:45               172939,,https://repo1.maven.org/maven2/maven-javanet-plugin/maven-javanet-plugin/1.7/maven-javanet-plugin-1.7.jar
,maven-javanet-plugin,maven-javanet-plugin,1.6,2006-05-10 14:56               173001,,https://repo1.maven.org/maven2/maven-javanet-plugin/maven-javanet-plugin/1.6/maven-javanet-plugin-1.6.jar
,maven-javanet-plugin,maven-javanet-plugin,1.5,2006-03-02 13:51               172955,,https://repo1.maven.org/maven2/maven-javanet-plugin/maven-javanet-plugin/1.5/maven-javanet-plugin-1.5.jar
,maven-javanet-plugin,maven-javanet-plugin,1.4,2006-02-01 10:21               172510,,https://repo1.maven.org/maven2/maven-javanet-plugin/maven-javanet-plugin/1.4/maven-javanet-plugin-1.4.jar
,maven-javanet-plugin,maven-javanet-plugin,1.3,2006-01-04 00:31               164202,,https://repo1.maven.org/maven2/maven-javanet-plugin/maven-javanet-plugin/1.3/maven-javanet-plugin-1.3.jar
,maven-javanet-plugin,maven-javanet-plugin,1.2,2005-12-18 11:16               160665,,https://repo1.maven.org/maven2/maven-javanet-plugin/maven-javanet-plugin/1.2/maven-javanet-plugin-1.2.jar
,maven-javanet-plugin,maven-javanet-plugin,1.1,2005-09-26 17:53                97422,,https://repo1.maven.org/maven2/maven-javanet-plugin/maven-javanet-plugin/1.1/maven-javanet-plugin-1.1.jar
,maven-new,maven-fetch,20030525.145948,2005-09-20 05:49     18297,,https://repo1.maven.org/maven2/maven-new/maven-fetch/20030525.145948/maven-fetch-20030525.145948.jar
,maven-plugins,maven-xmlresume-plugin,0.2,2005-09-20 05:49      3894,,https://repo1.maven.org/maven2/maven-plugins/maven-xmlresume-plugin/0.2/maven-xmlresume-plugin-0.2.jar
,maven-plugins,maven-wiki-plugin,1.1,2005-09-20 05:49     55416,,https://repo1.maven.org/maven2/maven-plugins/maven-wiki-plugin/1.1/maven-wiki-plugin-1.1.jar
,maven-plugins,maven-webtest-plugin,1.5,2006-11-06 01:08   8094795,,https://repo1.maven.org/maven2/maven-plugins/maven-webtest-plugin/1.5/maven-webtest-plugin-1.5.jar
,maven-plugins,maven-webtest-plugin,1.2,2006-11-06 01:08   4987751,,https://repo1.maven.org/maven2/maven-plugins/maven-webtest-plugin/1.2/maven-webtest-plugin-1.2.jar
,maven-plugins,maven-webtest-plugin,1.0,2005-09-20 05:49   7225186,,https://repo1.maven.org/maven2/maven-plugins/maven-webtest-plugin/1.0/maven-webtest-plugin-1.0.jar
,maven-plugins,maven-webtest-plugin,0.8,2005-09-20 05:49     10803,,https://repo1.maven.org/maven2/maven-plugins/maven-webtest-plugin/0.8/maven-webtest-plugin-0.8.jar
,maven-plugins,maven-weblogic-plugin,1.0.0,2006-11-06 01:08      4808,,https://repo1.maven.org/maven2/maven-plugins/maven-weblogic-plugin/1.0.0/maven-weblogic-plugin-1.0.0.jar
