,jwebunit,jwebunit,1.2,2005-09-20 05:49     36572,,https://repo1.maven.org/maven2/jwebunit/jwebunit/1.2/jwebunit-1.2.jar
,jwebunit,jwebunit,1.1.1,2005-09-20 05:49     24112,,https://repo1.maven.org/maven2/jwebunit/jwebunit/1.1.1/jwebunit-1.1.1.jar
,net.zygfryd,jackshaft_3,0.2.2,2021-10-25 16:57    134364,,https://repo1.maven.org/maven2/net/zygfryd/jackshaft_3/0.2.2/jackshaft_3-0.2.2.jar
,net.zygfryd,jackshaft_2.13.0-M5,0.2.0,2019-03-10 18:54     99604,,https://repo1.maven.org/maven2/net/zygfryd/jackshaft_2.13.0-M5/0.2.0/jackshaft_2.13.0-M5-0.2.0.jar
,net.zygfryd,jackshaft_2.13.0-M5,0.1.1,2019-03-03 18:20     48313,,https://repo1.maven.org/maven2/net/zygfryd/jackshaft_2.13.0-M5/0.1.1/jackshaft_2.13.0-M5-0.1.1.jar
,net.zygfryd,jackshaft_2.13.0-M5,0.1,2019-03-03 16:45     48252,,https://repo1.maven.org/maven2/net/zygfryd/jackshaft_2.13.0-M5/0.1/jackshaft_2.13.0-M5-0.1.jar
,net.zygfryd,jackshaft_2.13,0.2.2,2021-10-25 16:57    100224,,https://repo1.maven.org/maven2/net/zygfryd/jackshaft_2.13/0.2.2/jackshaft_2.13-0.2.2.jar
,net.zygfryd,jackshaft_2.13,0.2.1,2021-04-04 22:15    100852,,https://repo1.maven.org/maven2/net/zygfryd/jackshaft_2.13/0.2.1/jackshaft_2.13-0.2.1.jar
,net.zygfryd,jackshaft_2.12,0.2.2,2021-10-25 16:57     98905,,https://repo1.maven.org/maven2/net/zygfryd/jackshaft_2.12/0.2.2/jackshaft_2.12-0.2.2.jar
,net.zygfryd,jackshaft_2.12,0.2.1,2021-04-04 22:15     99597,,https://repo1.maven.org/maven2/net/zygfryd/jackshaft_2.12/0.2.1/jackshaft_2.12-0.2.1.jar
,net.zygfryd,jackshaft_2.12,0.2.0,2019-03-10 18:54     98759,,https://repo1.maven.org/maven2/net/zygfryd/jackshaft_2.12/0.2.0/jackshaft_2.12-0.2.0.jar
,net.zygfryd,jackshaft_2.12,0.1.1,2019-03-03 18:20     47934,,https://repo1.maven.org/maven2/net/zygfryd/jackshaft_2.12/0.1.1/jackshaft_2.12-0.1.1.jar
,net.zygfryd,jackshaft_2.12,0.1,2019-03-03 16:46     47884,,https://repo1.maven.org/maven2/net/zygfryd/jackshaft_2.12/0.1/jackshaft_2.12-0.1.jar
,net.zygfryd,jackshaft_2.11,0.2.2,2021-10-25 16:57    117343,,https://repo1.maven.org/maven2/net/zygfryd/jackshaft_2.11/0.2.2/jackshaft_2.11-0.2.2.jar
