,org.zwobble.mammoth,mammoth,1.5.0,2022-08-31 21:08    240335,,https://repo1.maven.org/maven2/org/zwobble/mammoth/mammoth/1.5.0/mammoth-1.5.0.jar
,org.zwobble.mammoth,mammoth,1.4.2,2021-01-09 17:31    217458,,https://repo1.maven.org/maven2/org/zwobble/mammoth/mammoth/1.4.2/mammoth-1.4.2.jar
,org.zwobble.mammoth,mammoth,1.4.1,2019-11-30 20:45    215645,,https://repo1.maven.org/maven2/org/zwobble/mammoth/mammoth/1.4.1/mammoth-1.4.1.jar
,org.zwobble.mammoth,mammoth,1.4.0,2018-01-27 18:27    212789,,https://repo1.maven.org/maven2/org/zwobble/mammoth/mammoth/1.4.0/mammoth-1.4.0.jar
,org.zwobble.mammoth,mammoth,1.3.1,2017-05-10 19:16    198958,,https://repo1.maven.org/maven2/org/zwobble/mammoth/mammoth/1.3.1/mammoth-1.3.1.jar
,org.zwobble.mammoth,mammoth,1.3.0,2017-03-27 18:26    195646,,https://repo1.maven.org/maven2/org/zwobble/mammoth/mammoth/1.3.0/mammoth-1.3.0.jar
,org.zwobble.mammoth,mammoth,0.0.4,2016-08-29 10:53    165415,,https://repo1.maven.org/maven2/org/zwobble/mammoth/mammoth/0.0.4/mammoth-0.0.4.jar
,org.zwobble.mammoth,mammoth,0.0.3,2016-06-20 18:48    156953,,https://repo1.maven.org/maven2/org/zwobble/mammoth/mammoth/0.0.3/mammoth-0.0.3.jar
,org.zwobble.mammoth,mammoth,0.0.2,2016-06-17 19:59    154842,,https://repo1.maven.org/maven2/org/zwobble/mammoth/mammoth/0.0.2/mammoth-0.0.2.jar
,org.zwobble.mammoth,mammoth,0.0.1,2016-03-25 11:32    132912,,https://repo1.maven.org/maven2/org/zwobble/mammoth/mammoth/0.0.1/mammoth-0.0.1.jar
,org.zuchini,zuchini-spring,0.4.0,2017-11-21 21:56      8636,,https://repo1.maven.org/maven2/org/zuchini/zuchini-spring/0.4.0/zuchini-spring-0.4.0.jar
,org.zuchini,zuchini-spring,0.3.0,2017-11-11 18:40      8635,,https://repo1.maven.org/maven2/org/zuchini/zuchini-spring/0.3.0/zuchini-spring-0.3.0.jar
