,cornerstone-connection,cornerstone-connection-impl,2.1,2005-09-20 05:47     21141,,https://repo1.maven.org/maven2/cornerstone-connection/cornerstone-connection-impl/2.1/cornerstone-connection-impl-2.1.jar
,cornerstone-connection,cornerstone-connection-impl,1.0,2005-09-20 05:47      9631,,https://repo1.maven.org/maven2/cornerstone-connection/cornerstone-connection-impl/1.0/cornerstone-connection-impl-1.0.jar
,cornerstone-connection,cornerstone-connection-api,2.1,2005-09-20 05:47      7528,,https://repo1.maven.org/maven2/cornerstone-connection/cornerstone-connection-api/2.1/cornerstone-connection-api-2.1.jar
,cornerstone-connection,cornerstone-connection-api,1.0,2005-09-20 05:47      9872,,https://repo1.maven.org/maven2/cornerstone-connection/cornerstone-connection-api/1.0/cornerstone-connection-api-1.0.jar
,cornerstone-datasources,cornerstone-datasources-impl,2.1,2005-09-20 05:47      9360,,https://repo1.maven.org/maven2/cornerstone-datasources/cornerstone-datasources-impl/2.1/cornerstone-datasources-impl-2.1.jar
,cornerstone-datasources,cornerstone-datasources-impl,1.0,2005-09-20 05:47      7588,,https://repo1.maven.org/maven2/cornerstone-datasources/cornerstone-datasources-impl/1.0/cornerstone-datasources-impl-1.0.jar
,cornerstone-datasources,cornerstone-datasources-api,2.1,2005-09-20 05:47      6514,,https://repo1.maven.org/maven2/cornerstone-datasources/cornerstone-datasources-api/2.1/cornerstone-datasources-api-2.1.jar
,cornerstone-datasources,cornerstone-datasources-api,1.0,2005-09-20 05:47      2628,,https://repo1.maven.org/maven2/cornerstone-datasources/cornerstone-datasources-api/1.0/cornerstone-datasources-api-1.0.jar
,cornerstone-scheduler,cornerstone-scheduler-impl,2.1,2005-09-20 05:47     18284,,https://repo1.maven.org/maven2/cornerstone-scheduler/cornerstone-scheduler-impl/2.1/cornerstone-scheduler-impl-2.1.jar
,cornerstone-scheduler,cornerstone-scheduler-impl,1.0,2005-09-20 05:47     16519,,https://repo1.maven.org/maven2/cornerstone-scheduler/cornerstone-scheduler-impl/1.0/cornerstone-scheduler-impl-1.0.jar
,cornerstone-scheduler,cornerstone-scheduler-api,2.1,2005-09-20 05:47     12661,,https://repo1.maven.org/maven2/cornerstone-scheduler/cornerstone-scheduler-api/2.1/cornerstone-scheduler-api-2.1.jar
,cornerstone-scheduler,cornerstone-scheduler-api,1.0,2005-09-20 05:47      8759,,https://repo1.maven.org/maven2/cornerstone-scheduler/cornerstone-scheduler-api/1.0/cornerstone-scheduler-api-1.0.jar
,cornerstone-sockets,cornerstone-sockets-impl,2.1,2005-09-20 05:47     18586,,https://repo1.maven.org/maven2/cornerstone-sockets/cornerstone-sockets-impl/2.1/cornerstone-sockets-impl-2.1.jar
,cornerstone-sockets,cornerstone-sockets-impl,1.0,2005-09-20 05:47     16447,,https://repo1.maven.org/maven2/cornerstone-sockets/cornerstone-sockets-impl/1.0/cornerstone-sockets-impl-1.0.jar
,cornerstone-sockets,cornerstone-sockets-api,2.1,2005-09-20 05:47      7433,,https://repo1.maven.org/maven2/cornerstone-sockets/cornerstone-sockets-api/2.1/cornerstone-sockets-api-2.1.jar
,cornerstone-sockets,cornerstone-sockets-api,1.0,2005-09-20 05:47      3543,,https://repo1.maven.org/maven2/cornerstone-sockets/cornerstone-sockets-api/1.0/cornerstone-sockets-api-1.0.jar
,cornerstone-store,cornerstone-store-impl,2.1,2005-09-20 05:47     37212,,https://repo1.maven.org/maven2/cornerstone-store/cornerstone-store-impl/2.1/cornerstone-store-impl-2.1.jar
,cornerstone-store,cornerstone-store-impl,1.1,2005-09-20 05:47     21277,,https://repo1.maven.org/maven2/cornerstone-store/cornerstone-store-impl/1.1/cornerstone-store-impl-1.1.jar
,cornerstone-store,cornerstone-store-impl,1.0,2005-09-20 05:47     22349,,https://repo1.maven.org/maven2/cornerstone-store/cornerstone-store-impl/1.0/cornerstone-store-impl-1.0.jar
,cornerstone-store,cornerstone-store-api,2.1,2005-09-20 05:47      7790,,https://repo1.maven.org/maven2/cornerstone-store/cornerstone-store-api/2.1/cornerstone-store-api-2.1.jar
,cornerstone-store,cornerstone-store-api,1.0,2005-09-20 05:47      3901,,https://repo1.maven.org/maven2/cornerstone-store/cornerstone-store-api/1.0/cornerstone-store-api-1.0.jar
