,excalibur-fortress,excalibur-fortress-tools,1.0,2005-09-20 05:47     43996,,https://repo1.maven.org/maven2/excalibur-fortress/excalibur-fortress-tools/1.0/excalibur-fortress-tools-1.0.jar
,excalibur-fortress,excalibur-fortress-testcase,1.2,2005-09-20 05:47     15402,,https://repo1.maven.org/maven2/excalibur-fortress/excalibur-fortress-testcase/1.2/excalibur-fortress-testcase-1.2.jar
,excalibur-fortress,excalibur-fortress-servlet,1.2,2005-09-20 05:47     11727,,https://repo1.maven.org/maven2/excalibur-fortress/excalibur-fortress-servlet/1.2/excalibur-fortress-servlet-1.2.jar
,excalibur-fortress,excalibur-fortress-migration,1.2,2005-09-20 05:47     12757,,https://repo1.maven.org/maven2/excalibur-fortress/excalibur-fortress-migration/1.2/excalibur-fortress-migration-1.2.jar
,excalibur-fortress,excalibur-fortress-meta,1.2,2005-09-20 05:47     23281,,https://repo1.maven.org/maven2/excalibur-fortress/excalibur-fortress-meta/1.2/excalibur-fortress-meta-1.2.jar
,excalibur-fortress,excalibur-fortress-examples,1.2,2005-09-20 05:47     37898,,https://repo1.maven.org/maven2/excalibur-fortress/excalibur-fortress-examples/1.2/excalibur-fortress-examples-1.2.jar
,excalibur-fortress,excalibur-fortress-container-impl,1.2,2005-09-20 05:47    119103,,https://repo1.maven.org/maven2/excalibur-fortress/excalibur-fortress-container-impl/1.2/excalibur-fortress-container-impl-1.2.jar
,excalibur-fortress,excalibur-fortress-container-api,1.2,2005-09-20 05:47     25991,,https://repo1.maven.org/maven2/excalibur-fortress/excalibur-fortress-container-api/1.2/excalibur-fortress-container-api-1.2.jar
,excalibur-fortress,excalibur-fortress-container,test-1.2,2005-09-20 05:47     11735,,https://repo1.maven.org/maven2/excalibur-fortress/excalibur-fortress-container/test-1.2/excalibur-fortress-container-test-1.2.jar
,excalibur-fortress,excalibur-fortress-complete,1.0,2005-09-20 05:47    549354,,https://repo1.maven.org/maven2/excalibur-fortress/excalibur-fortress-complete/1.0/excalibur-fortress-complete-1.0.jar
,excalibur-fortress,excalibur-fortress-cli,1.2,2005-09-20 05:47     11733,,https://repo1.maven.org/maven2/excalibur-fortress/excalibur-fortress-cli/1.2/excalibur-fortress-cli-1.2.jar
